subject,node_select,index,total_edges,execs_per_sec,execs_done,container_name,filename,start_time,last_update,run_time,fuzzer_pid,cycles_done,cycles_wo_finds,time_wo_finds,fuzz_time,calibration_time,cmplog_time,sync_time,trim_time,execs_ps_last_min,corpus_count,corpus_favored,corpus_found,corpus_imported,corpus_variable,max_depth,cur_item,pending_favs,pending_total,stability,bitmap_cvg,saved_crashes,saved_hangs,last_find,last_crash,last_hang,execs_since_crash,exec_timeout,slowest_exec_ms,peak_rss_mb,cpu_affinity,edges_found,var_byte_count,havoc_expansion,auto_dict_entries,testcache_size,testcache_count,testcache_evict,afl_banner,afl_version,target_mode,command_line
jsoncpp,yes,10,5631,2982.49,533225872,elastic_kalam,elastic_kalam_fuzzer_stats,1740480542,1740659327,178785,11,533225867,533225867,12693,172800,0,0,5985,0,3982.34,1,1,0,0,0,1,1,0,0,100.0,21.75,0,4,1740649359,0,1740482853,533225872,1000,0,0,-1,1225,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
jsoncpp,yes,11,5631,3024.19,540779490,affectionate_wiles,affectionate_wiles_fuzzer_stats,1740480544,1740659361,178817,11,540779485,540779485,27849,172799,0,0,6017,0,4404.5,1,1,0,0,0,1,1,0,0,100.0,21.77,0,3,1740657010,0,1740482833,540779490,1000,0,0,-1,1226,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
jsoncpp,yes,12,5631,3036.08,543120568,awesome_pasteur,awesome_pasteur_fuzzer_stats,1740480545,1740659434,178888,11,543120563,543120563,9484,172800,0,0,6088,0,4281.76,1,1,0,0,0,1,1,0,0,100.0,21.75,0,3,1740653006,0,1740482857,543120568,1000,0,0,-1,1225,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
jsoncpp,yes,13,5631,2958.65,528728071,loving_shannon,loving_shannon_fuzzer_stats,1740480547,1740659252,178705,11,528728066,528728066,16103,172800,0,0,5905,0,3852.79,1,1,0,0,0,1,1,0,0,100.0,21.75,0,0,1740652584,0,0,528728071,1000,0,0,-1,1225,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
jsoncpp,yes,14,5631,2903.11,518364272,silly_mirzakhani,silly_mirzakhani_fuzzer_stats,1740480548,1740659103,178554,11,518364267,518364267,15362,172800,0,0,5754,0,3517.06,1,1,0,0,0,1,1,0,0,100.0,21.75,0,3,1740654537,0,1740482823,518364272,1000,0,0,-1,1225,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
jsoncpp,yes,15,5631,3083.26,551689802,brave_shockley9,brave_shockley9_fuzzer_stats,1740480549,1740659480,178930,11,551689797,551689797,16407,172800,0,0,6130,0,4237.42,1,1,0,0,0,1,1,0,0,100.0,21.75,0,1,1740658692,0,1740482858,551689802,1000,0,0,-1,1225,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
jsoncpp,yes,16,5631,2918.89,521360575,competent_nash,competent_nash_fuzzer_stats,1740480551,1740659167,178616,11,521360570,521360570,12168,172800,0,0,5816,0,3521.16,1,1,0,0,0,1,1,0,0,100.0,21.77,0,4,1740658992,0,1740482861,521360575,1000,0,0,-1,1226,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
jsoncpp,yes,17,5631,2926.57,522697789,tender_mclean,tender_mclean_fuzzer_stats,1740480553,1740659156,178603,11,522697784,522697784,17739,172800,0,0,5803,0,3640.07,1,1,0,0,0,1,1,0,0,100.0,21.75,0,5,1740641417,0,1740482868,522697789,1000,0,0,-1,1225,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
jsoncpp,yes,18,5631,3045.61,544684281,pensive_burnell,pensive_burnell_fuzzer_stats,1740480554,1740659397,178842,11,544684276,544684276,21337,172800,0,0,6042,0,4023.92,1,1,0,0,0,1,1,0,0,100.0,21.75,0,5,1740656818,0,1740482861,544684281,1000,0,0,-1,1225,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
jsoncpp,yes,19,5631,3202.49,573774875,musing_mclaren,musing_mclaren_fuzzer_stats,1740480555,1740659721,179165,11,573774870,573774870,13905,172800,0,0,6365,0,4570.33,1,1,0,0,0,1,1,0,0,100.0,21.77,0,4,1740658236,0,1740482855,573774875,1000,0,0,-1,1226,0,5,0,2,1,0,/out/jsoncpp_fuzzer,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/jsoncpp_fuzzer -Z -z -P explore -V 172800 -x /out/jsoncpp_fuzzer.dict -- /out/jsoncpp_fuzzer 2147483647
libpcap,yes,0,7815,3756.99,675238271,busy_euler,busy_euler_fuzzer_stats,1739737976,1739917704,179728,11,675238266,675238266,82371,172800,0,0,6928,0,4552.68,1,1,0,0,0,1,1,0,0,100.0,1.98,0,0,1739835333,0,0,675238271,1000,0,0,-1,155,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,1,7815,3748.94,673309925,tender_bell,tender_bell_fuzzer_stats,1739738398,1739917998,179600,11,673309920,673309920,61540,172800,0,0,6800,0,7288.66,1,1,0,0,0,1,1,0,0,100.0,0.78,0,0,1739875370,0,0,673309925,1000,0,0,-1,61,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,2,7815,3745.17,671789504,tender_driscoll,tender_driscoll_fuzzer_stats,1739738398,1739917773,179374,11,671789499,671789499,91093,172800,0,0,6574,0,4722.09,1,1,0,0,0,1,1,0,0,100.0,0.74,0,0,1739911252,0,0,671789504,1000,0,0,-1,58,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,3,7815,3743.61,670055054,zealous_colden,zealous_colden_fuzzer_stats,1739738398,1739917384,178986,11,670055049,670055049,40900,172800,0,0,6186,0,4047.94,1,1,0,0,0,1,1,0,0,100.0,4.45,0,0,1739904269,0,0,670055054,1000,0,0,-1,348,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,4,7815,3742.62,670664990,pensive_bardeen,pensive_bardeen_fuzzer_stats,1739738412,1739917609,179196,11,670664985,670664985,68443,172800,0,0,6396,0,4264.65,1,1,0,0,0,1,1,0,0,100.0,2.26,0,0,1739904597,0,0,670664990,1000,0,0,-1,177,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,5,7815,3743.73,671844121,confident_boyd,confident_boyd_fuzzer_stats,1739738566,1739918025,179458,11,671844116,671844116,96962,172800,0,0,6658,0,7269.29,1,1,0,0,0,1,1,0,0,100.0,2.43,0,0,1739914842,0,0,671844121,1000,0,0,-1,190,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,6,7815,3746.86,672932106,gallant_elgamal,gallant_elgamal_fuzzer_stats,1739738566,1739918165,179599,11,672932101,672932101,89499,172800,0,0,6798,0,7840.13,1,1,0,0,0,1,1,0,0,100.0,0.87,0,0,1739894586,0,0,672932106,1000,0,0,-1,68,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,7,7815,3745.11,672337669,modest_hopper,modest_hopper_fuzzer_stats,1739738566,1739918090,179523,11,672337664,672337664,51734,172799,0,0,6723,0,7432.63,1,1,0,0,0,1,1,0,0,100.0,2.33,0,0,1739884907,0,0,672337669,1000,0,0,-1,182,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,8,7815,3747.33,673119823,practical_jackson,practical_jackson_fuzzer_stats,1739738566,1739918193,179626,11,673119818,673119818,84108,172800,0,0,6826,0,7801.36,1,1,0,0,0,1,1,0,0,100.0,4.38,0,0,1739879983,0,0,673119823,1000,0,0,-1,342,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,9,7815,3744.27,672041655,youthful_kirch,youthful_kirch_fuzzer_stats,1739738566,1739918051,179485,11,672041650,672041650,135945,172800,0,0,6685,0,7404.37,1,1,0,0,0,1,1,0,0,100.0,0.74,0,0,1739909633,0,0,672041655,1000,0,0,-1,58,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,10,7815,3738.57,669767558,admiring_gauss,admiring_gauss_fuzzer_stats,1739738589,1739917740,179150,11,669767553,669767553,104421,172800,0,0,6350,0,4579.21,1,1,0,0,0,1,1,0,0,100.0,0.73,0,0,1739880617,0,0,669767558,1000,0,0,-1,57,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,11,7815,3740.43,670682173,charming_shtern,charming_shtern_fuzzer_stats,1739738589,1739917895,179305,11,670682168,670682168,90260,172800,0,0,6505,0,6212.44,1,1,0,0,0,1,1,0,0,100.0,0.77,0,0,1739827635,0,0,670682173,1000,0,0,-1,60,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,12,7815,3740.33,670615034,compassionate_sammet,compassionate_sammet_fuzzer_stats,1739738589,1739917882,179293,11,670615029,670615029,63792,172800,0,0,6493,0,6079.09,1,1,0,0,0,1,1,0,0,100.0,0.74,0,0,1739888036,0,0,670615034,1000,0,0,-1,58,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,13,7815,3738.11,669412589,determined_spence,determined_spence_fuzzer_stats,1739738589,1739917667,179077,11,669412584,669412584,115334,172800,0,0,6277,0,4276.29,1,1,0,0,0,1,1,0,0,100.0,0.75,0,0,1739802333,0,0,669412589,1000,0,0,-1,59,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,14,7815,3739.2,670104828,gracious_mirzakhani,gracious_mirzakhani_fuzzer_stats,1739738589,1739917800,179210,11,670104823,670104823,66258,172800,0,0,6410,0,5365.8,1,1,0,0,0,1,1,0,0,100.0,0.88,0,0,1739872139,0,0,670104828,1000,0,0,-1,69,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,15,7815,3748.85,673562165,brave_dewdney,brave_dewdney_fuzzer_stats,1739738602,1739918274,179671,11,673562160,673562160,46558,172800,0,0,6871,0,8171.37,1,1,0,0,0,1,1,0,0,100.0,4.34,0,0,1739871715,0,0,673562165,1000,0,0,-1,339,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,16,7815,3749.21,673664313,dreamy_chandrasekhar,dreamy_chandrasekhar_fuzzer_stats,1739738602,1739918284,179681,11,673664308,673664308,50785,172800,0,0,6881,0,8374.88,1,1,0,0,0,1,1,0,0,100.0,4.38,0,0,1739867498,0,0,673664313,1000,0,0,-1,342,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,17,7815,3746.77,672887339,happy_feistel,happy_feistel_fuzzer_stats,1739738602,1739918193,179591,11,672887334,672887334,38111,172800,0,0,6791,0,8004.87,1,1,0,0,0,1,1,0,0,100.0,0.79,0,0,1739880082,0,0,672887339,1000,0,0,-1,62,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,18,7815,3744.94,672259300,pedantic_shirley,pedantic_shirley_fuzzer_stats,1739738602,1739918114,179511,11,672259295,672259295,70978,172800,0,0,6711,0,7537.81,1,1,0,0,0,1,1,0,0,100.0,4.36,0,0,1739847135,0,0,672259300,1000,0,0,-1,341,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libpcap,yes,19,7815,3747.37,673081587,strange_hugle,strange_hugle_fuzzer_stats,1739738602,1739918216,179614,11,673081582,673081582,56662,172800,0,0,6814,0,7954.72,1,1,0,0,0,1,1,0,0,100.0,0.77,0,0,1739877524,0,0,673081587,1000,0,0,-1,60,0,5,0,2,1,0,/out/fuzz_both,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m 1000 -t 1000+ -d -x ./afl++.dict -c /out/cmplog/fuzz_both -Z -z -P explore -V 172800 -- /out/fuzz_both 2147483647
libxml2,yes,0,50573,49.53,8586849,confident_bartik,confident_bartik_fuzzer_stats,1740480264,1740653645,173380,11,28054,28054,1046,172780,19,0,580,0,56.42,307,122,0,0,228,1,77,0,0,99.98,18.35,0,7,1740653613,0,1740640056,8586849,628,0,0,-1,9278,2,5,0,1399727,307,0,/out/xml,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/xml -Z -z -P explore -V 172800 -x /out/xml.dict -- /out/xml 2147483647
libxml2,yes,1,50573,51.24,8885609,dazzling_franklin,dazzling_franklin_fuzzer_stats,1740480264,1740653667,173403,11,29125,29125,1252,172785,14,0,603,0,64.81,307,122,0,0,237,1,195,0,0,99.98,18.31,0,9,1740653577,0,1740560364,8885609,637,0,0,-1,9260,2,5,0,1399727,307,0,/out/xml,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/xml -Z -z -P explore -V 172800 -x /out/xml.dict -- /out/xml 2147483647
libxml2,yes,2,50573,52.33,9074233,xenodochial_mclean,xenodochial_mclean_fuzzer_stats,1740480265,1740653681,173416,11,29744,29744,873,172781,18,0,616,0,68.1,307,121,0,0,241,1,15,0,0,99.98,18.34,0,6,1740653421,0,1740482861,9074233,630,0,0,-1,9275,2,5,0,1399727,307,0,/out/xml,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/xml -Z -z -P explore -V 172800 -x /out/xml.dict -- /out/xml 2147483647
libxml2,yes,3,50573,49.91,8654246,intelligent_knuth,intelligent_knuth_fuzzer_stats,1740480274,1740653678,173403,11,28367,28367,891,172783,16,0,603,0,51.91,307,124,0,0,195,1,199,0,0,99.98,18.33,0,7,1740653534,0,1740514208,8654246,632,0,0,-1,9271,2,5,0,1399727,307,0,/out/xml,++4.31a,persistent shmem_testcase deferred,./afl-fuzz -i /out/seeds -o /out/corpus -m none -t 1000+ -d -x ./afl++.dict -c /out/cmplog/xml -Z -z -P explore -V 172800 -x /out/xml.dict -- /out/xml 2147483647
